医療機関名_x,都道府県コード_x,構想区域名称_x,休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師,施設全体_医師_常勤,院内総病床数,院内総一般病床数,院内総新規入棟患者数（年間）,一般病床_許可病床,療養病床_許可病床,在棟患者延べ数（年間）,新規入棟患者数（年間）,退棟患者数（年間）,急性期病床数の施設全体に占める割合,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,手術総数,全身麻酔の手術総数,放射線治療,化学療法,構想区域人口,病床利用率,平均存棟日数,新規入棟患者数のうち院内の他病棟からの転棟の割合,新規入棟患者数のうち家庭からの入院の割合,新規入棟患者数のうち他の病院、診療所からの転院の割合,新規入棟患者数のうち介護施設、福祉施設からの入院の割合,新規入棟患者数のうち介護医療院からの入院の割合,新規入棟患者数のうち院内の出生（年間）,新規入棟患者数のうちその他の割合,構想区域人口あたりの救急車受入件数,構想区域全体の総救急車受入件数,個別医療機関の救急車受入数の構想区域全体に占める割合,構想区域内の救急車受入数の最大割合,施設全体の医師のうち常勤医師の割合,構想区域全体の常勤医師数,個別医療機関の常勤医師数の構想区域全体に占める割合,構想区域全体の医師数,個別医療機関の医師数の構想区域全体に占める割合,構想区域人口あたりの常勤医師数,構想区域人口あたりの医師数,病床数あたりの常勤医師数,病床数あたりの医師数,救急受入件数のカテゴリー,うち、他病棟、他院から転棟（年間）,うち、施設からの入院（年間）,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者数のうち施設からの入院の割合,新規入棟患者のうち休日に受診診察後直ちに入院となった患者の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,構想区域人口のカテゴリー
泉川病院,42,県南,644,241,1284,583,788,14.4,11,120,120,2606,120,0,40707,2606,2610,100.0,36,2063,126,365,0,0,16,493.0,5.0,0.0,70.0,476915,92.93835616438356,15.60851226993865,1.3814274750575595,79.1634689178818,4.834996162701458,14.006139677666923,0.0,0.0,0.6139677666922486,1.6522860467798246,26564,2.966420719771119,15.630176178286403,76.38888888888889,1784,0.6165919282511211,1950.5,0.7382722378877211,3.7407085119989936,4.089827327720873,0.09166666666666666,0.12000000000000001,751-1000,162,365,6.216423637759018,14.006139677666923,9.247889485801995,22.37145049884881,40-60万
泉整形外科病院,4,仙台,233,15,335,50,378,11.3,8,54,54,870,54,0,12956,870,870,100.0,0,824,9,37,0,0,0,708.0,652.0,0.0,0.0,1540389,65.73313039066463,14.891954022988505,0.0,94.71264367816093,1.0344827586206897,4.252873563218391,0.0,0.0,0.0,0.24539255993129006,63778,0.5926808617391577,10.48794255072282,70.79646017699115,2423,0.33016921172100705,2650.5,0.4263346538388984,1.5729792928928992,1.7206692595182127,0.14814814814814814,0.20925925925925928,251-500,9,37,1.0344827586206897,4.252873563218391,1.7241379310344827,5.747126436781609,100-200万
泌尿器科泉中央病院,4,仙台,50,25,55,50,55,5.4,4,38,38,1107,38,0,5045,1107,1106,100.0,0,1081,17,9,0,0,0,645.0,0.0,0.0,124.0,1540389,36.37346791636626,4.5594215996385,0.0,97.6513098464318,1.5356820234869015,0.8130081300813009,0.0,0.0,0.0,0.03570526665666919,63778,0.08623663332183512,10.48794255072282,74.07407407407408,2423,0.16508460586050352,2650.5,0.20373514431239392,1.5729792928928992,1.7206692595182127,0.10526315789473684,0.14210526315789473,0-250,17,9,1.5356820234869015,0.8130081300813009,2.2583559168925023,4.5167118337850045,100-200万
津久見市医師会立津久見中央病院,44,中部,453,76,562,200,656,12.7,10,120,120,1939,52,0,14237,1172,1171,43.333333333333336,12,950,46,164,0,0,0,217.0,93.0,0.0,60.0,560644,75.01053740779768,12.152795561246265,1.023890784982935,81.05802047781569,3.9249146757679183,13.993174061433447,0.0,0.0,0.0,1.1700829760061644,59815,1.0967148708517929,11.552286215832149,78.74015748031496,2118,0.4721435316336166,2366.3,0.5367028694586485,3.777798388995512,4.220681930066139,0.08333333333333333,0.10583333333333332,501-750,58,164,4.948805460750854,13.993174061433447,3.9195461578133055,10.314595152140278,40-60万
津別病院,1,北網,204,40,176,60,125,3.0,3,60,60,250,60,0,10399,250,253,100.0,0,177,17,56,0,0,0,20.0,0.0,0.0,45.0,208460,47.48401826484019,41.3479125248509,0.0,70.8,6.800000000000001,22.400000000000002,0.0,0.0,0.0,0.5996354216636286,6564,1.9043266301035953,48.23278488726386,100.0,174,1.7241379310344827,199.7,1.5022533800701052,0.8346925069557709,0.9579775496498129,0.05,0.05,0-250,17,56,6.800000000000001,22.400000000000002,16.0,24.0,20-40万
津山中央記念病院,33,津山・英田,0,0,0,0,50,0.0,0,81,41,856,41,0,11685,780,772,50.617283950617285,2,483,233,62,0,0,0,280.0,0.0,40.0,35.0,173385,78.08219178082192,15.05798969072165,0.2564102564102564,61.92307692307693,29.871794871794872,7.948717948717948,0.0,0.0,0.0,0.2883755803558554,7019,0.7123521869212138,72.70266419717909,,165,0.0,189.6,0.0,0.951639415174323,1.0935202007094038,0.0,0.0,0-250,235,62,30.128205128205128,7.948717948717948,0.0,0.0,0-20万
津島市民病院,23,海部,2654,525,4178,817,2941,75.0,63,352,352,5952,297,0,74176,4926,5197,84.375,124,4385,110,307,0,0,0,1982.0,669.0,0.0,294.0,325234,68.42488815091555,14.654944186505977,2.5172553796183514,89.01745838408445,2.2330491270807955,6.232237109216403,0.0,0.0,0.0,9.042720010822977,13080,22.484709480122326,61.23088685015291,84.0,253,24.90118577075099,275.3,27.243007628042136,0.7779014494179575,0.8464674665010424,0.17897727272727273,0.21306818181818182,2001+,234,307,4.750304506699147,6.232237109216403,8.820564516129032,13.726478494623656,20-40万
津生協病院,24,津,518,60,232,60,490,13.5,10,149,149,1472,50,0,16429,971,959,33.557046979865774,2,709,122,138,0,0,0,98.0,45.0,0.0,55.0,274537,90.02191780821917,17.024870466321243,0.20597322348094746,73.01750772399588,12.564366632337794,14.212152420185376,0.0,0.0,0.0,1.7848231750183035,12664,3.8692356285533793,30.21951989892609,74.07407407407408,658,1.5197568389057752,714.4,1.88969764837626,2.396762549310293,2.6021993392511757,0.06711409395973154,0.09060402684563758,251-500,124,138,12.770339855818744,14.212152420185376,4.076086956521739,4.076086956521739,20-40万
津軽保健生活協同組合 健生病院,2,津軽地域,2449,490,4118,995,2552,60.2,44,282,282,6954,214,0,68973,5884,5873,75.88652482269504,704,4227,264,548,0,141,0,2001.0,576.0,0.0,196.0,275508,88.30239405965946,11.73309517734116,11.964649898028552,71.8388851121686,4.486743711760707,9.313392250169953,0.0,2.396329027872196,0.0,9.262888917926158,9187,27.77838249700664,27.77838249700664,73.08970099667775,600,7.333333333333333,634.4,9.489281210592686,2.1777952001393786,2.3026554582807033,0.15602836879432624,0.21347517730496454,2001+,968,548,16.451393609789257,9.313392250169953,7.046304285303423,14.308311763014093,20-40万
洲本伊月病院,28,淡路,608,60,274,69,517,15.2,10,178,78,2347,78,0,24931,2024,1644,43.82022471910112,76,1569,213,142,0,0,24,519.0,202.0,0.0,95.0,127340,87.5693712680014,13.593784078516903,3.7549407114624502,77.51976284584981,10.523715415019764,7.015810276679842,0.0,0.0,1.185770750988142,4.059996858803204,4614,11.205028175119203,67.27351538794973,65.78947368421053,167,5.9880239520958085,192.1,7.912545549193128,1.3114496623213443,1.5085597612690436,0.056179775280898875,0.08539325842696628,501-750,289,142,14.278656126482215,7.015810276679842,2.556455048998722,2.93992330634853,0-20万
浅草寺病院,13,区中央部,72,10,85,50,208,19.4,13,120,60,825,60,0,16212,744,819,50.0,4,610,87,43,0,0,0,271.0,60.0,0.0,45.0,947858,74.02739726027397,20.7447216890595,0.5376344086021506,81.98924731182797,11.693548387096774,5.779569892473118,0.0,0.0,0.0,0.21944215272751824,56438,0.36854601509621177,18.308586413409405,67.01030927835052,3714,0.3500269251480883,4651.9,0.4170339001268299,3.9183084386057825,4.907802645543953,0.10833333333333334,0.16166666666666665,0-250,91,43,12.231182795698924,5.779569892473118,1.2121212121212122,6.0606060606060606,80-100万
浜松北病院,22,西部,450,45,172,50,137,15.2,12,199,139,1118,107,0,16743,868,859,53.768844221105525,29,529,235,75,0,0,0,160.0,10.0,0.0,25.0,771746,42.87031109973115,19.389693109438333,3.3410138248847927,60.944700460829495,27.07373271889401,8.640552995391705,0.0,0.0,0.0,0.17751954658657124,103724,0.13208129266129343,8.977671512861054,78.94736842105263,3047,0.3938299967180834,3531.9,0.43036326056796625,3.9481902076589965,4.576505741526358,0.06030150753768844,0.07638190954773869,0-250,264,75,30.414746543778804,8.640552995391705,4.025044722719142,4.47227191413238,60-80万
浜松医療センター,22,西部,2947,1050,6353,2526,6156,170.4,165,600,600,16952,177,0,46033,4236,4191,29.5,779,3332,45,70,9,0,1,1243.0,603.0,175.0,409.0,771746,71.25299899388592,10.925121632846801,18.38999055712937,78.65911237016053,1.0623229461756374,1.6525023607176583,0.2124645892351275,0.0,0.023607176581680833,7.976717728371771,103724,5.934981296517681,8.977671512861054,96.83098591549295,3047,5.415162454873646,3531.9,4.824598657946148,3.9481902076589965,4.576505741526358,0.275,0.28400000000000003,2001+,824,79,19.452313503305003,1.8649669499527857,6.193959414818311,14.900896649362908,60-80万
浜松医科大学医学部附属病院,22,西部,1890,567,4754,1485,4168,463.4,427,576,576,16386,94,0,25995,2853,2859,16.319444444444443,238,2586,29,0,0,0,0,758.0,469.0,75.0,382.0,771746,75.76508306616147,9.10189075630252,8.342096039256923,90.64143007360673,1.0164738871363477,0.0,0.0,0.0,0.0,5.400740658195831,103724,4.018356407388839,8.977671512861054,92.14501510574019,3047,14.013784049885134,3531.9,13.12041677284181,3.9481902076589965,4.576505741526358,0.7413194444444444,0.8045138888888889,2001+,267,0,9.35856992639327,0.0,3.46027096301721,9.062614426949835,60-80万
浜松市国民健康保険 佐久間病院,22,西部,454,60,189,55,227,6.0,6,36,36,350,36,0,8898,350,343,100.0,0,270,26,51,0,0,3,45.0,0.0,0.0,15.0,771746,67.71689497716895,25.67965367965368,0.0,77.14285714285715,7.428571428571429,14.571428571428571,0.0,0.0,0.8571428571428572,0.29413822682592455,103724,0.21885002506652268,8.977671512861054,100.0,3047,0.1969149983590417,3531.9,0.1698802344347235,3.9481902076589965,4.576505741526358,0.16666666666666666,0.16666666666666666,0-250,26,51,7.428571428571429,14.571428571428571,17.142857142857142,15.714285714285714,60-80万
浜松赤十字病院,22,西部,1293,375,2893,1005,3263,64.1,43,312,312,8810,300,0,92974,7962,8030,96.15384615384616,2152,5414,79,315,0,0,2,2251.0,570.0,155.0,294.0,771746,84.90776255707762,11.627563781890945,27.028384827932676,67.99799045465963,0.9922130118060788,3.9562923888470234,0.0,0.0,0.025119316754584273,4.228075040233445,103724,3.145848598202923,8.977671512861054,67.0826833073323,3047,1.4112241549064655,3531.9,1.8148871712109629,3.9481902076589965,4.576505741526358,0.13782051282051283,0.20544871794871794,2001+,2231,315,28.02059783973876,3.9562923888470234,4.256526674233825,11.40749148694665,60-80万
浜田山病院,13,区西部,771,40,755,80,764,11.5,9,48,48,913,48,0,15157,913,915,100.0,0,787,65,25,0,0,36,714.0,664.0,0.0,15.0,1285373,86.51255707762557,16.583150984682714,0.0,86.19934282584884,7.119386637458927,2.7382256297918945,0.0,0.0,3.943044906900329,0.5943799970903388,77567,0.9849549421790194,13.713305916175694,78.26086956521739,3699,0.24330900243309003,4078.9,0.28193875799848,2.8777638864360777,3.1733201179735375,0.1875,0.23958333333333334,751-1000,65,25,7.119386637458927,2.7382256297918945,4.381161007667032,8.762322015334064,100-200万
浦田病院,36,東部,30,0,0,0,20,5.0,4,100,23,73,23,0,8152,53,54,23.0,2,29,20,2,0,0,0,0.0,0.0,0.0,0.0,1155470,97.10541989279334,152.37383177570092,3.7735849056603774,54.71698113207547,37.735849056603776,3.7735849056603774,0.0,0.0,0.0,0.017308973837486044,101383,0.019727173194717063,4.6812581991063595,80.0,3546,0.1128031584884377,4366.6,0.11450556497045755,3.068881061386276,3.779068257938328,0.04,0.05,0-250,22,2,41.509433962264154,3.7735849056603774,0.0,0.0,100-200万
浩生会 スズキ病院,13,区西北部,611,103,415,218,454,10.8,7,99,99,1861,99,0,27025,1861,1857,100.0,218,1209,265,168,0,0,1,0.0,0.0,0.0,0.0,1993903,74.78898574788985,14.537385691231846,11.714132186996238,64.96507254164428,14.239656098871576,9.027404621171414,0.0,0.0,0.05373455131649651,0.22769412554171392,70738,0.6418049704543527,11.019536882580791,64.81481481481481,2247,0.3115264797507788,2861.7,0.3773980501100745,1.1269354627582184,1.4352252842791249,0.0707070707070707,0.1090909090909091,251-500,483,168,25.953788285867812,9.027404621171414,5.534658785599141,11.714132186996238,100-200万
海南医療センター,30,和歌山,281,55,500,115,785,31.2,24,150,150,3426,142,0,36388,3107,3109,94.66666666666667,199,2595,143,170,0,0,0,917.0,154.0,0.0,348.0,413354,70.20644414431797,11.707850707850708,6.404892178950757,83.52108142903121,4.602510460251046,5.4715159317669775,0.0,0.0,0.0,1.899098593457424,25593,3.0672449497909584,29.01183917477435,76.92307692307693,940,2.553191489361702,1111.1000000000001,2.808028080280802,2.274079844394877,2.6880107607522854,0.16,0.208,751-1000,342,170,11.007402639201802,5.4715159317669775,1.6053706946876825,3.3566841798015177,40-60万
海津市医師会病院,21,西濃,232,60,464,60,271,7.3,5,99,99,698,49,0,8490,389,543,49.494949494949495,0,306,0,83,0,0,0,40.0,0.0,0.0,15.0,358439,47.46994688286273,18.218884120171673,0.0,78.66323907455013,0.0,21.336760925449873,0.0,0.0,0.0,0.7560561211252124,15842,1.7106425956318647,63.31271304128266,68.4931506849315,268,1.8656716417910446,313.7,2.327064073956009,0.7476864961681067,0.8751837830146831,0.050505050505050504,0.07373737373737374,251-500,0,83,0.0,21.336760925449873,8.595988538681947,8.595988538681947,20-40万
海老原総合病院,45,西都児湯,1246,55,174,55,264,10.8,10,199,86,749,60,0,14553,619,613,30.15075376884422,9,518,92,0,0,0,0,92.0,40.0,0.0,45.0,96091,66.45205479452055,23.625,1.4539579967689822,83.68336025848141,14.862681744749596,0.0,0.0,0.0,0.0,2.7473956978281007,1452,18.181818181818183,39.32506887052342,92.59259259259258,49,20.408163265306122,71.8,15.041782729805014,0.5099332923999126,0.7472083753941575,0.05025125628140704,0.0542713567839196,251-500,101,0,16.31663974151858,0.0,7.343124165554073,7.343124165554073,0-20万
海里マリン病院,39,中央,0,0,0,0,50,9.8,7,76,76,856,39,0,11778,575,576,51.31578947368421,6,516,35,16,0,0,2,408.0,284.0,0.0,0.0,516816,82.73972602739725,20.465682015638574,1.0434782608695654,89.73913043478261,6.086956521739131,2.782608695652174,0.0,0.0,0.34782608695652173,0.09674623076684932,29545,0.16923337282112033,21.976645794550688,71.42857142857142,1168,0.5993150684931506,1278.1,0.766763164071669,2.2599919507136,2.473027150862202,0.09210526315789473,0.12894736842105264,0-250,41,16,7.130434782608695,2.782608695652174,0.0,0.0,40-60万
涌谷町国民健康保険病院,4,大崎・栗原,347,60,499,107,343,12.1,7,121,80,978,80,0,20487,919,916,66.11570247933885,37,489,198,195,0,0,0,132.0,0.0,0.0,75.0,259990,70.16095890410959,22.3291553133515,4.026115342763874,53.21001088139282,21.545157780195865,21.218715995647443,0.0,0.0,0.0,1.3192815108273395,9697,3.5371764463236053,55.047952975146956,57.851239669421496,230,3.0434782608695654,334.0,3.622754491017964,0.8846494095926767,1.2846647947998,0.05785123966942149,0.09999999999999999,251-500,235,195,25.571273122959738,21.218715995647443,6.134969325153374,10.940695296523517,20-40万
深川市立病院,1,北空知,694,55,1766,231,932,24.5,19,199,199,3477,149,0,41215,3162,3113,74.87437185929647,3,2530,241,388,0,0,0,261.0,55.0,0.0,75.0,29694,75.78376390548866,13.13625498007968,0.09487666034155598,80.01265022137888,7.621758380771664,12.270714737507907,0.0,0.0,0.0,31.386812150602815,932,100.0,100.0,77.55102040816327,19,100.0,24.5,100.0,0.6398599043577826,0.8250825082508251,0.09547738693467336,0.12311557788944724,751-1000,244,388,7.71663504111322,12.270714737507907,1.5818234109864826,6.643658326143227,0-20万
深谷赤十字病院,11,北部,1661,622,2634,1370,3050,117.5,103,468,468,10903,326,0,77885,5731,5665,69.65811965811966,1368,3884,143,20,0,130,186,1899.0,690.0,140.0,715.0,501367,65.45508025884527,13.668831168831169,23.870179724306404,67.771767579829,2.495201535508637,0.34897923573547374,0.0,2.2683650322805793,3.2455068923399057,6.083368071691994,37645,8.10200557843007,21.46898658520388,87.65957446808511,658,15.653495440729484,846.1,13.8872473702872,1.3124118659584696,1.6875861394946219,0.22008547008547008,0.25106837606837606,2001+,1511,20,26.36538125981504,0.34897923573547374,5.70485187563056,12.565348986517472,40-60万
清恵会病院,27,堺市,3264,577,9519,2178,5173,80.5,64,336,286,6843,226,0,57732,4841,4609,67.26190476190476,1201,3230,102,270,0,38,0,1477.0,935.0,0.0,135.0,826161,69.98666505030913,12.218412698412699,24.80892377607932,66.72175170419334,2.1070026853955794,5.577360049576534,0.0,0.7849617847552158,0.0,6.261491404217821,35632,14.517849124382579,24.94387067804221,79.5031055900621,811,7.891491985203452,935.7,8.603184781447045,0.9816488553683845,1.1325879580372349,0.19047619047619047,0.23958333333333334,2001+,1303,270,26.915926461474903,5.577360049576534,8.431974280286424,31.828145550197284,80-100万
清瀬病院,44,東部,921,10,25,10,20,5.0,2,40,40,174,40,0,7130,174,162,100.0,0,124,40,10,0,0,0,15.0,0.0,0.0,0.0,1155470,48.83561643835616,42.44047619047619,0.0,71.26436781609196,22.988505747126435,5.747126436781609,0.0,0.0,0.0,0.017308973837486044,101383,0.019727173194717063,4.6812581991063595,40.0,3546,0.05640157924421885,4366.6,0.11450556497045755,3.068881061386276,3.779068257938328,0.05,0.125,0-250,40,10,22.988505747126435,5.747126436781609,5.747126436781609,5.747126436781609,100-200万
済生会 和歌山病院,30,和歌山,870,206,1616,401,2432,35.2,31,200,200,4031,160,0,46759,3748,3742,80.0,682,2782,122,162,0,0,0,108.0,51.0,0.0,10.0,413354,80.0667808219178,12.485714285714286,18.196371398078977,74.22625400213447,3.255069370330843,4.32230522945571,0.0,0.0,0.0,5.88357678890249,25593,9.502598366740905,29.01183917477435,88.06818181818181,940,3.2978723404255317,1111.1000000000001,3.1680316803168034,2.274079844394877,2.6880107607522854,0.155,0.17600000000000002,2001+,804,162,21.451440768409817,4.32230522945571,5.1103944430662365,9.947903745968741,40-60万
済生会 広島病院,34,広島,1200,328,636,244,830,31.2,26,312,312,4075,164,0,36776,2892,2875,52.56410256410256,280,2171,78,363,0,0,0,929.0,373.0,0.0,85.0,1366912,61.43668559973271,12.75394485867869,9.681881051175658,75.06915629322268,2.6970954356846475,12.551867219917012,0.0,0.0,0.0,0.6072080719168461,41617,1.9943772977389047,17.221327822764735,83.33333333333334,1350,1.925925925925926,1540.7,2.0250535470889854,0.9876275868527017,1.1271391281955239,0.08333333333333333,0.09999999999999999,751-1000,358,363,12.378976486860305,12.551867219917012,8.049079754601227,5.987730061349693,100-200万
済生会みすみ病院,43,宇城,678,106,722,132,735,10.8,10,128,128,1670,40,0,13310,781,784,31.25,2,563,136,80,0,0,0,60.0,50.0,0.0,50.0,102546,91.16438356164383,17.009584664536742,0.2560819462227913,72.08706786171575,17.41357234314981,10.243277848911651,0.0,0.0,0.0,7.167515066409221,2059,35.69694026226323,47.40165128703254,92.59259259259258,40,25.0,45.8,23.580786026200876,0.39006884715152224,0.44662882998849296,0.078125,0.084375,501-750,138,80,17.6696542893726,10.243277848911651,6.347305389221557,7.904191616766468,0-20万
済生会三条病院,15,県央,347,129,569,207,682,22.8,15,199,199,0,192,0,47155,0,0,96.4824120603015,0,0,0,0,0,0,0,882.0,233.0,5.0,183.0,858535,67.28738584474885,,,,,,,,,0.7943764668883622,62767,1.0865582232701898,11.748211639874457,65.78947368421052,1627,0.921942224953903,2044.0,1.1154598825831703,1.8950887267263419,2.3807998509088155,0.07537688442211055,0.11457286432160804,501-750,0,0,,,,,80-100万
済生会兵庫県病院,28,神戸,1061,352,2249,826,1647,54.8,52,268,268,5553,213,0,48363,4473,4605,79.47761194029852,320,3440,188,266,0,249,10,1742.0,708.0,0.0,239.0,1525152,62.207215898128496,10.654990085922009,7.154035323049407,76.90587972278114,4.202995752291526,5.94679186228482,0.0,5.56673373574782,0.22356360384529397,1.079892364826588,54472,3.0235717432809515,9.988618005580848,94.89051094890512,1473,3.5302104548540396,1749.8,3.131786489884558,0.9658053754642161,1.147295482679759,0.19402985074626866,0.2044776119402985,1501-1750,508,266,11.357031075340934,5.94679186228482,6.338915901314604,14.874842427516658,100-200万
済生会宇都宮病院,9,宇都宮,3359,1066,5752,2029,7295,230.0,213,648,648,20706,169,0,49199,4887,4889,26.080246913580247,998,3001,71,18,0,799,0,1823.0,1075.0,135.0,158.0,518757,79.75845019048391,10.065261865793781,20.421526498874563,61.40781665643544,1.4528340495191325,0.3683241252302026,0.0,16.349498669940658,0.0,14.062460843901865,18706,38.998182401368545,38.998182401368545,92.6086956521739,515,41.359223300970875,583.0,39.451114922813034,0.9927576880890282,1.1238402566134047,0.3287037037037037,0.3549382716049383,2001+,1069,18,21.8743605483937,0.3683241252302026,5.148266203032938,9.79909205061335,40-60万
済生会山口総合病院,35,山口・防府,1933,560,1632,561,2293,56.6,56,310,310,7368,196,0,55992,4145,4204,63.225806451612904,235,3685,111,114,0,0,0,1363.0,848.0,130.0,1123.0,307945,78.26670394185071,13.41286381602587,5.669481302774427,88.90229191797346,2.6779252110977083,2.750301568154403,0.0,0.0,0.0,7.446134861744792,11118,20.624212987947473,22.333153444864184,98.9399293286219,371,15.09433962264151,410.70000000000005,13.78134891648405,1.2047605903651626,1.3336797155336182,0.18064516129032257,0.18258064516129033,2001+,346,114,8.347406513872135,2.750301568154403,7.600434310532031,7.614006514657981,20-40万
済生会川内病院,46,川薩,1522,308,3077,687,1146,44.6,39,244,244,6263,201,0,45607,5080,5054,82.37704918032787,199,4409,208,113,0,151,0,2134.0,849.0,236.0,1099.0,112646,62.164519866421315,9.00078942174857,3.9173228346456694,86.79133858267717,4.094488188976378,2.2244094488188977,0.0,2.97244094488189,0.0,10.173463771461037,3578,32.0290665176076,42.39798770262716,87.4439461883408,91,42.857142857142854,111.0,40.18018018018018,0.8078404914510946,0.9853878522095769,0.1598360655737705,0.18278688524590164,1001-1250,407,113,8.011811023622046,2.2244094488188977,4.917771036244611,10.969184097078077,0-20万
済生会新潟病院,15,新潟,1256,551,2457,1119,2694,104.0,99,425,425,10292,95,0,28751,1983,1983,22.352941176470587,105,1828,23,27,0,0,0,453.0,369.0,10.0,548.0,887561,82.91564527757751,14.498739283913263,5.29500756429652,92.18356026222895,1.1598587997982854,1.361573373676248,0.0,0.0,0.0,3.0352843353865255,33539,8.03243984614926,15.874057067891112,95.1923076923077,1034,9.574468085106384,1360.8,7.642563198118754,1.164990349959045,1.5331903948010333,0.23294117647058823,0.2447058823529412,2001+,128,27,6.454866364094807,1.361573373676248,5.353672755538282,10.872522347454334,80-100万
済生会横浜市東部病院,14,横浜,3132,807,9460,2791,6528,261.8,254,512,512,21079,87,0,25828,1760,1751,16.9921875,305,1423,20,12,0,0,0,440.0,176.0,40.0,55.0,3777491,81.33522279955912,14.712617487895187,17.329545454545457,80.85227272727272,1.1363636363636365,0.6818181818181818,0.0,0.0,0.0,1.7281311854879338,143545,4.547702810965203,8.412692883764674,97.02062643239114,3362,7.555026769779893,3981.9,6.574750747130767,0.8900087386045393,1.054112372471569,0.49609375,0.511328125,2001+,325,12,18.46590909090909,0.6818181818181818,3.82845486028749,13.240666065752645,201+万
済生会福島総合病院,7,県北,451,142,861,328,1003,19.8,18,216,216,3072,160,0,32371,2644,2643,74.07407407407408,57,2295,117,175,0,0,0,613.0,148.0,25.0,268.0,465894,55.429794520547944,12.245507849442028,2.155824508320726,86.80030257186083,4.425113464447807,6.61875945537065,0.0,0.0,0.0,2.152850219148562,28435,3.5273430631264286,11.872692104800423,90.9090909090909,1095,1.643835616438356,1374.7,1.4403142503819015,2.350320029878041,2.9506711827153818,0.08333333333333333,0.09166666666666667,1001-1250,174,175,6.580937972768533,6.61875945537065,4.622395833333334,10.677083333333332,40-60万
済生会豊浦病院,35,下関,931,246,422,151,660,22.0,10,275,189,2759,144,0,39480,2249,2252,52.36363636363637,67,1660,128,332,0,61,1,543.0,270.0,0.0,155.0,255051,75.11415525114155,17.542768273716952,2.9791018230324586,73.81058248110271,5.691418408181414,14.762116496220543,0.0,2.712316585148955,0.044464206313917294,2.5877177505675335,11731,5.626118830449237,29.40925752280283,45.45454545454545,259,3.861003861003861,309.9,7.099064214262666,1.015483177874229,1.2150511074255737,0.03636363636363636,0.08,501-750,195,332,8.670520231213873,14.762116496220543,8.916274012323305,5.472997462848858,20-40万
渋川中央病院,10,渋川,1720,55,141,74,140,13.0,8,153,103,938,60,0,15845,708,711,39.21568627450981,52,349,159,117,0,31,0,78.0,20.0,0.0,30.0,110589,72.35159817351598,22.33262861169838,7.344632768361582,49.293785310734464,22.45762711864407,16.52542372881356,0.0,4.378531073446328,0.0,1.2659486929079746,3790,3.6939313984168867,29.894459102902378,61.53846153846154,136,5.88235294117647,165.8,7.840772014475271,1.2297787302534609,1.4992449520295872,0.05228758169934641,0.08496732026143791,0-250,211,117,29.80225988700565,16.52542372881356,5.863539445628998,7.889125799573561,0-20万
渕野辺総合病院,14,相模原,418,127,1569,307,1527,40.6,35,161,161,4482,143,0,38450,4360,4449,88.81987577639751,99,3634,114,239,0,272,2,1920.0,837.0,0.0,321.0,725493,73.66605996742983,8.729708252923146,2.2706422018348627,83.34862385321101,2.614678899082569,5.4816513761467895,0.0,6.238532110091743,0.045871559633027525,2.104775649110329,30626,4.985959642134135,25.093058185855156,86.20689655172413,1142,3.064798598949212,1293.3999999999999,3.139013452914799,1.5741020244165003,1.7827877043610343,0.21739130434782608,0.25217391304347825,1501-1750,213,239,4.885321100917431,5.4816513761467895,2.8335564480142796,6.849620705042392,60-80万
渡町台外科病院,44,南部,100,15,67,20,60,3.4,3,34,34,402,34,0,5043,402,403,100.0,0,301,23,78,0,0,0,69.0,10.0,0.0,0.0,740743,40.63658340048348,12.52919254658385,0.0,74.87562189054727,5.721393034825871,19.402985074626866,0.0,0.0,0.0,0.08099975295075351,78583,0.07635239173867121,9.276815596248552,88.23529411764706,2196,0.1366120218579235,2551.8,0.13323928207539776,2.964590957997578,3.4449194929955467,0.08823529411764706,0.09999999999999999,0-250,23,78,5.721393034825871,19.402985074626866,3.731343283582089,4.975124378109453,60-80万
渡辺病院,7,相双,525,76,467,103,315,13.2,7,349,267,4135,243,0,70514,3917,3811,69.62750716332378,1470,1982,203,261,0,0,1,968.0,410.0,0.0,105.0,119577,79.50166300242404,18.248964803312628,37.5287209599183,50.5999489405157,5.182537656369671,6.66326270104672,0.0,0.0,0.025529742149604292,2.63428585764821,3875,8.129032258064516,34.99354838709677,53.03030303030303,75,9.333333333333334,111.2,11.870503597122301,0.6272109184876691,0.9299447218110506,0.02005730659025788,0.03782234957020057,251-500,1673,261,42.71125861628798,6.66326270104672,1.837968561064087,2.4909310761789603,0-20万
